"","PARPKO_r1","PARPKO_r2","PARPKO_r3","WT_r1","WT_r2","WT_r3"
"ENSMUSG00000119131",0,0,0,0,0,0
"ENSMUSG00000091002",109,123,197,80,74,92
"ENSMUSG00000110354",0,0,0,1,1,0
"ENSMUSG00000055409",11,1,10,3,2,7
"ENSMUSG00000110241",0,0,0,0,0,0
"ENSMUSG00000084234",0,0,0,0,0,0
"ENSMUSG00000109409",0,0,0,0,0,1
"ENSMUSG00000041775",685,618,1380,960,916,1934
"ENSMUSG00000108958",0,0,0,0,0,0
"ENSMUSG00000109494",0,0,0,0,0,0
"ENSMUSG00000109476",0,0,0,0,0,0
"ENSMUSG00000109172",2,2,0,6,5,1
"ENSMUSG00000109173",0,1,0,0,1,0
"ENSMUSG00000109202",86,69,200,122,99,132
"ENSMUSG00000108963",71,65,188,119,109,154
"ENSMUSG00000109443",0,0,0,0,0,0
"ENSMUSG00000109059",0,0,6,0,0,2
"ENSMUSG00000041769",3146,2852,5680,3801,3542,5389
"ENSMUSG00000001248",1701,1637,3077,2424,2294,4102
"ENSMUSG00000035064",526,542,1352,786,746,1184
"ENSMUSG00000109337",2,1,0,2,2,0
"ENSMUSG00000099536",0,0,0,0,0,0
"ENSMUSG00000055489",0,0,3,1,2,3
"ENSMUSG00000104113",0,0,0,0,0,0
"ENSMUSG00000099357",0,0,0,0,0,0
"ENSMUSG00000101554",0,0,0,0,0,0
"ENSMUSG00000036521",0,0,0,0,0,0
"ENSMUSG00000062556",0,0,0,0,0,0
"ENSMUSG00000078754",0,0,0,0,0,0
"ENSMUSG00000030500",0,1,7,0,0,0
"ENSMUSG00000109437",0,0,0,0,0,0
"ENSMUSG00000109331",1,2,1,0,0,0
"ENSMUSG00000095257",1,0,0,10,13,5
"ENSMUSG00000078636",0,2,2,0,5,1
"ENSMUSG00000108842",17,18,67,7,16,21
"ENSMUSG00000101325",0,0,0,0,0,0
"ENSMUSG00000108957",47,39,76,58,37,40
"ENSMUSG00000092118",180,156,391,204,207,295
"ENSMUSG00000100358",0,0,0,0,0,0
"ENSMUSG00000101658",0,0,0,0,0,0
"ENSMUSG00000099795",0,0,0,0,0,0
"ENSMUSG00000100754",0,0,0,0,0,0
"ENSMUSG00000101065",0,0,0,0,0,0
"ENSMUSG00000099598",0,0,0,0,0,0
"ENSMUSG00000100734",0,0,0,0,0,0
"ENSMUSG00000102002",0,0,0,0,0,0
"ENSMUSG00000100639",0,0,0,0,0,0
"ENSMUSG00000101545",0,1,34,0,1,22
"ENSMUSG00000102041",0,0,0,0,0,0
"ENSMUSG00000094053",0,0,0,0,0,0
"ENSMUSG00000078759",0,0,0,0,0,0
"ENSMUSG00000101371",4,3,22,5,4,38
"ENSMUSG00000100517",0,0,0,0,0,0
"ENSMUSG00000099961",0,0,0,0,0,0
"ENSMUSG00000099612",0,0,0,0,0,0
"ENSMUSG00000099344",0,0,0,0,0,0
"ENSMUSG00000101807",1,0,1,1,0,2
"ENSMUSG00000101765",0,0,0,0,0,0
"ENSMUSG00000101270",0,0,0,0,0,0
"ENSMUSG00000030498",496,434,1042,453,464,954
"ENSMUSG00000101248",0,0,0,0,0,0
"ENSMUSG00000100926",0,0,0,0,0,0
"ENSMUSG00000101039",0,0,0,0,0,0
"ENSMUSG00000101777",1,0,0,0,0,0
"ENSMUSG00000101025",0,0,0,0,0,0
"ENSMUSG00000099396",0,0,0,0,0,0
"ENSMUSG00000074093",304,305,603,278,287,558
"ENSMUSG00000099581",0,0,0,0,0,0
"ENSMUSG00000101327",0,0,0,0,0,1
"ENSMUSG00000099673",0,0,0,0,0,0
"ENSMUSG00000094445",0,0,0,0,0,0
"ENSMUSG00000098013",1,0,2,3,4,0
"ENSMUSG00000109526",0,1,0,0,0,0
"ENSMUSG00000101824",0,0,0,0,0,0
"ENSMUSG00002076660",0,0,0,0,0,0
"ENSMUSG00000101504",0,0,0,0,0,0
"ENSMUSG00000109026",0,0,0,0,0,0
"ENSMUSG00000109099",0,0,0,0,0,0
"ENSMUSG00000099729",0,0,0,0,0,0
"ENSMUSG00000074092",0,0,2,0,0,3
"ENSMUSG00000070203",0,0,0,0,0,0
"ENSMUSG00000101638",0,0,0,0,0,0
"ENSMUSG00000099176",0,0,0,0,0,0
"ENSMUSG00000109312",0,0,0,0,0,0
"ENSMUSG00002074923",0,0,0,0,0,0
"ENSMUSG00000097982",0,0,0,0,0,0
"ENSMUSG00002076370",0,0,0,0,0,0
"ENSMUSG00000099647",0,0,0,4,1,0
"ENSMUSG00000101520",0,0,0,0,0,0
"ENSMUSG00000099394",5,4,12,5,6,18
"ENSMUSG00000109050",0,1,0,0,2,2
"ENSMUSG00000100657",0,0,0,0,0,0
"ENSMUSG00000100513",0,0,0,0,0,0
"ENSMUSG00000078757",0,0,0,0,0,0
"ENSMUSG00000098185",0,0,0,0,0,1
"ENSMUSG00000100751",0,0,0,0,0,0
"ENSMUSG00000063297",1,3,4,2,1,6
"ENSMUSG00000108474",0,0,0,0,0,0
"ENSMUSG00000108665",0,0,0,0,0,0
"ENSMUSG00000100386",0,0,0,0,0,0
"ENSMUSG00000108581",0,0,0,0,0,0
"ENSMUSG00000108756",0,0,0,0,0,0
"ENSMUSG00000108519",0,0,0,0,0,0
"ENSMUSG00000100949",0,0,0,0,0,0
"ENSMUSG00000094827",0,0,0,0,0,0
"ENSMUSG00000108326",0,0,0,0,0,0
"ENSMUSG00000077163",0,0,0,0,0,0
"ENSMUSG00000098205",0,0,0,0,1,0
"ENSMUSG00000108325",0,0,0,0,0,0
"ENSMUSG00000101312",0,0,0,0,0,0
"ENSMUSG00000108744",1,0,1,2,2,3
"ENSMUSG00000108363",0,0,0,0,0,0
"ENSMUSG00000099932",0,0,0,0,0,0
"ENSMUSG00000088640",0,0,0,0,0,0
"ENSMUSG00000099905",0,0,0,0,0,0
"ENSMUSG00002076985",0,0,0,0,0,0
"ENSMUSG00000100613",0,0,0,0,0,0
"ENSMUSG00000100577",0,0,0,0,0,0
"ENSMUSG00000100903",0,0,0,0,0,0
"ENSMUSG00000097952",0,0,0,0,0,1
"ENSMUSG00000099549",0,0,0,0,0,0
"ENSMUSG00000099821",0,0,0,0,0,0
"ENSMUSG00000097972",0,0,0,0,0,0
"ENSMUSG00000101232",0,0,0,0,0,0
"ENSMUSG00000100443",0,0,0,0,0,0
"ENSMUSG00000101185",0,0,0,0,0,0
"ENSMUSG00002076642",0,0,0,0,0,0
"ENSMUSG00000100324",0,0,0,0,0,0
"ENSMUSG00000100471",0,0,0,0,0,0
"ENSMUSG00000101296",0,0,0,0,0,0
"ENSMUSG00000101486",0,0,0,0,0,0
"ENSMUSG00000101375",0,0,0,0,0,0
"ENSMUSG00000101974",0,0,0,0,0,0
"ENSMUSG00000098094",0,0,0,0,0,0
"ENSMUSG00000099898",0,0,0,0,0,0
"ENSMUSG00000101927",0,0,0,0,0,0
"ENSMUSG00000101137",0,0,0,0,0,0
"ENSMUSG00000051504",0,0,0,0,0,0
"ENSMUSG00000101487",0,0,0,0,0,0
"ENSMUSG00000098044",10,11,101,3,5,36
"ENSMUSG00000100904",0,0,0,0,0,0
"ENSMUSG00000101427",0,0,0,0,0,0
"ENSMUSG00000100058",0,0,0,0,0,0
"ENSMUSG00000101401",0,0,0,0,0,0
"ENSMUSG00000030880",1991,1831,3920,2847,2748,3710
"ENSMUSG00000096467",0,0,0,0,0,0
"ENSMUSG00000095232",0,0,0,0,0,0
"ENSMUSG00000096102",1,1,7,4,3,8
"ENSMUSG00000094305",0,0,0,0,0,0
"ENSMUSG00000094978",0,0,0,0,0,0
"ENSMUSG00000098080",8,5,22,7,5,13
"ENSMUSG00000101027",0,0,0,0,0,0
"ENSMUSG00000099578",0,0,0,0,0,0
"ENSMUSG00000030878",851,783,1800,974,942,1445
"ENSMUSG00000101975",0,0,0,0,0,0
"ENSMUSG00000099900",0,0,0,0,0,0
"ENSMUSG00000083568",0,0,0,0,0,0
"ENSMUSG00000081155",0,0,0,0,0,0
"ENSMUSG00000025477",809,785,1523,1051,1024,1619
"ENSMUSG00000079892",0,0,0,0,0,0
"ENSMUSG00000079893",0,0,0,0,0,0
"ENSMUSG00000030877",0,0,3,3,0,0
"ENSMUSG00000058050",2,4,6,4,2,0
"ENSMUSG00000088935",0,0,0,0,0,0
"ENSMUSG00000094079",0,0,0,0,1,0
"ENSMUSG00000041309",62,73,82,164,145,157
"ENSMUSG00000053358",7,9,13,8,4,7
"ENSMUSG00000046438",0,0,0,0,2,0
"ENSMUSG00000078753",0,0,0,1,0,0
"ENSMUSG00000081714",0,0,0,0,0,0
"ENSMUSG00000101183",0,0,0,0,0,0
"ENSMUSG00002075641",0,0,0,0,0,0
"ENSMUSG00000081510",0,0,0,0,0,0
"ENSMUSG00000084296",0,0,0,0,0,0
"ENSMUSG00000100743",0,0,0,0,0,0
"ENSMUSG00000081317",0,0,0,0,0,3
"ENSMUSG00000030876",1041,996,1861,1348,1234,2062
"ENSMUSG00000101203",0,0,0,0,0,0
"ENSMUSG00000083085",0,0,0,0,0,0
"ENSMUSG00000109206",0,5,10,8,6,6
"ENSMUSG00000066586",0,0,0,0,0,0
"ENSMUSG00000083942",0,0,0,0,0,0
"ENSMUSG00000099280",0,0,0,0,0,0
"ENSMUSG00000101159",0,0,0,0,0,0
"ENSMUSG00000108954",1,5,14,11,8,23
"ENSMUSG00000081962",0,0,0,0,1,0
"ENSMUSG00000109036",1,2,7,8,1,6
"ENSMUSG00000081768",2,0,2,2,2,2
"ENSMUSG00000066584",0,0,0,0,0,0
"ENSMUSG00000035004",3,6,20,11,13,12
"ENSMUSG00000066583",0,0,0,0,0,0
"ENSMUSG00000083434",0,0,15,4,2,9
"ENSMUSG00000080947",0,0,0,0,0,0
"ENSMUSG00000078752",1,1,0,1,0,0
"ENSMUSG00000036459",586,610,1277,819,850,1301
"ENSMUSG00000049571",7,6,40,8,6,19
"ENSMUSG00000033790",1054,973,2407,1749,1547,2649
"ENSMUSG00000034990",1,0,8,1,2,0
"ENSMUSG00000108502",0,0,0,0,0,0
"ENSMUSG00000108697",0,0,0,0,0,0
"ENSMUSG00000046321",0,1,0,0,1,0
"ENSMUSG00000052997",11380,10973,25192,16079,14888,26298
"ENSMUSG00000081491",0,0,2,3,2,2
"ENSMUSG00000081161",1,1,7,2,0,0
"ENSMUSG00000063317",1155,1117,2457,1280,1169,1826
"ENSMUSG00000053081",0,0,0,0,0,0
"ENSMUSG00000002635",1004,957,1527,1196,1144,1369
"ENSMUSG00000000216",0,0,0,0,0,6
"ENSMUSG00000108410",0,0,0,0,0,0
"ENSMUSG00000030873",6,7,9,2,2,2
"ENSMUSG00000034951",1025,969,2036,1158,1098,1834
"ENSMUSG00000036427",7828,7437,17133,10435,9912,19310
"ENSMUSG00000030872",4213,4010,6131,5360,4936,6019
"ENSMUSG00000030871",410,456,947,514,438,798
"ENSMUSG00000066571",788,789,2565,1225,1152,1927
"ENSMUSG00000030870",2293,2119,3290,2579,2484,2881
"ENSMUSG00000108737",4,5,15,4,3,19
"ENSMUSG00000078380",0,0,0,0,0,0
"ENSMUSG00000030869",368,406,835,472,442,789
"ENSMUSG00000108573",38,31,117,52,47,91
"ENSMUSG00000066568",4458,4155,9892,6273,5870,12891
"ENSMUSG00000108447",4,0,0,0,7,11
"ENSMUSG00000082684",2,1,0,3,3,1
"ENSMUSG00000108732",3,0,14,1,6,4
"ENSMUSG00000085124",0,0,3,4,2,3
"ENSMUSG00000081863",0,0,1,0,0,0
"ENSMUSG00000086631",11,13,33,27,16,35
"ENSMUSG00000108723",6,3,5,3,3,7
"ENSMUSG00000030499",385,317,766,433,421,653
"ENSMUSG00000087127",0,1,0,1,0,2
"ENSMUSG00000060402",25,33,86,93,87,153
"ENSMUSG00000044702",1301,1156,2936,1687,1579,3251
"ENSMUSG00000063931",1075,1029,1551,1531,1350,1503
"ENSMUSG00000077469",0,0,0,0,0,0
"ENSMUSG00000089631",0,0,0,0,0,0
"ENSMUSG00000056216",946,881,1758,1183,1184,2031
"ENSMUSG00000108486",6,6,40,17,13,38
"ENSMUSG00000108753",8,16,12,23,16,38
"ENSMUSG00000108333",0,0,0,0,0,0
"ENSMUSG00002076307",0,0,0,0,0,0
"ENSMUSG00000030868",1101,1026,1617,1460,1315,1951
"ENSMUSG00000030867",3094,2743,6963,4357,4059,7527
"ENSMUSG00000108688",19,16,24,19,23,27
"ENSMUSG00000030447",3588,3344,7852,4556,4302,7687
"ENSMUSG00000092526",1,2,0,1,2,4
"ENSMUSG00000108701",17,10,68,15,16,17
"ENSMUSG00000030866",3,5,11,1,1,5
"ENSMUSG00000030865",3,2,7,1,4,1
"ENSMUSG00000064532",0,0,0,0,0,0
"ENSMUSG00000030452",546,509,957,784,752,729
"ENSMUSG00000108358",13,21,39,8,10,25
"ENSMUSG00000047037",84,68,163,66,67,150
"ENSMUSG00000085927",0,0,0,0,0,0
"ENSMUSG00000108640",1,0,0,0,0,2
"ENSMUSG00000108443",1,1,0,3,0,9
"ENSMUSG00000078087",0,0,0,0,0,0
"ENSMUSG00000052889",189,177,381,135,148,317
"ENSMUSG00000108752",0,2,0,1,3,0
"ENSMUSG00000108522",2,0,0,0,0,0
"ENSMUSG00000108317",0,0,1,1,1,3
"ENSMUSG00000084230",3,9,3,3,7,2
"ENSMUSG00002075351",0,0,0,0,0,0
"ENSMUSG00000108455",0,0,0,0,0,0
"ENSMUSG00000087520",0,0,0,0,0,0
"ENSMUSG00000108341",0,0,0,0,0,0
"ENSMUSG00000066189",0,0,0,0,0,11
"ENSMUSG00000108718",0,0,0,0,0,0
"ENSMUSG00000108529",0,0,0,0,0,3
"ENSMUSG00000030779",3280,3220,10885,5163,4959,9933
"ENSMUSG00000108452",0,1,6,0,0,2
"ENSMUSG00000108551",6,3,14,3,8,7
"ENSMUSG00000108396",1,2,3,0,2,2
"ENSMUSG00000052707",2586,2682,7061,3306,3121,5111
"ENSMUSG00000025461",2,2,0,0,0,0
"ENSMUSG00000030769",194,209,488,248,244,429
"ENSMUSG00000054672",0,0,0,0,0,0
"ENSMUSG00000109875",59,55,66,66,58,64
"ENSMUSG00000061489",0,0,0,0,0,0
"ENSMUSG00000062782",0,0,0,0,0,0
"ENSMUSG00000110059",0,0,0,0,0,0
"ENSMUSG00000060112",0,0,0,0,0,0
"ENSMUSG00000110257",0,0,0,0,0,0
"ENSMUSG00000060974",0,0,0,0,0,0
"ENSMUSG00000034875",670,642,974,849,834,802
"ENSMUSG00000097509",1,0,0,1,2,8
"ENSMUSG00000056043",118,128,367,86,94,205
"ENSMUSG00000030987",929,968,2167,1271,1081,2303
"ENSMUSG00000030451",2361,2320,5964,3877,3703,6539
"ENSMUSG00000108347",2,1,3,1,1,0
"ENSMUSG00000030450",1,0,0,1,0,0
"ENSMUSG00000108773",0,0,0,0,0,0
"ENSMUSG00000055026",12,10,14,6,6,10
"ENSMUSG00000108488",0,0,0,0,0,0
"ENSMUSG00000108647",0,0,0,0,1,0
"ENSMUSG00000108586",0,0,0,0,0,0
"ENSMUSG00000108450",0,0,0,0,0,0
"ENSMUSG00000108556",0,0,0,0,0,0
"ENSMUSG00000108377",0,0,0,0,0,1
"ENSMUSG00000073971",0,0,0,0,0,0
"ENSMUSG00000055078",24,15,33,7,6,4
"ENSMUSG00000110251",0,0,0,1,0,0
"ENSMUSG00000073970",0,0,0,0,0,0
"ENSMUSG00000073969",0,0,0,0,0,2
"ENSMUSG00000110352",0,0,0,0,0,0
"ENSMUSG00000073968",121,106,248,75,70,171
"ENSMUSG00000109618",2,2,0,3,4,10
"ENSMUSG00000073967",0,0,0,0,0,0
"ENSMUSG00000070423",0,0,0,0,0,0
"ENSMUSG00000110376",0,0,0,0,0,0
"ENSMUSG00000066273",0,0,0,0,0,0
"ENSMUSG00000066272",0,0,0,0,0,0
"ENSMUSG00000033676",503,472,1169,658,575,1055
"ENSMUSG00000099203",0,0,0,0,0,0
"ENSMUSG00000109439",0,0,0,0,1,0
"ENSMUSG00000108597",1,0,0,1,4,1
"ENSMUSG00000109086",4,0,5,2,0,1
"ENSMUSG00000109475",0,0,0,0,0,0
"ENSMUSG00000109339",0,0,0,0,0,0
"ENSMUSG00000077784",0,0,0,0,0,0
"ENSMUSG00000119548",0,0,0,0,0,1
"ENSMUSG00000109348",0,0,0,0,0,0
"ENSMUSG00000108877",0,0,0,0,0,0
"ENSMUSG00000034867",3153,2970,5671,4077,3981,5906
"ENSMUSG00000073963",0,0,0,0,0,0
"ENSMUSG00000025324",615,605,1355,174,188,246
"ENSMUSG00000109393",0,1,0,0,0,0
"ENSMUSG00000109434",0,1,1,1,0,0
"ENSMUSG00000086926",0,0,0,0,0,1
"ENSMUSG00000109261",0,0,0,0,0,0
"ENSMUSG00000109252",0,0,0,0,0,0
"ENSMUSG00000108909",0,0,0,0,0,0
"ENSMUSG00000109221",0,0,0,1,1,1
"ENSMUSG00000108838",0,0,0,0,0,0
"ENSMUSG00000108902",0,0,0,0,0,1
"ENSMUSG00000109308",0,0,0,0,0,0
"ENSMUSG00000109332",0,0,0,0,0,0
"ENSMUSG00000109536",57,32,84,77,76,85
"ENSMUSG00000030417",352,291,316,440,454,259
"ENSMUSG00000073961",0,0,0,0,0,0
"ENSMUSG00000084356",0,0,0,0,0,0
"ENSMUSG00000057461",0,0,0,0,0,0
"ENSMUSG00000073956",0,0,0,0,0,0
"ENSMUSG00000073955",0,0,0,0,0,0
"ENSMUSG00000073954",0,0,0,0,0,0
"ENSMUSG00000083383",0,0,0,0,0,0
"ENSMUSG00000043671",534,516,1271,616,587,947
"ENSMUSG00000057321",24,24,43,26,30,85
"ENSMUSG00002076718",0,0,0,0,0,0
"ENSMUSG00002076523",0,0,0,0,0,0
"ENSMUSG00002074985",0,0,0,0,0,0
"ENSMUSG00000073953",0,0,1,0,0,0
"ENSMUSG00000073952",0,0,0,0,0,0
"ENSMUSG00000073951",0,0,0,0,0,2
"ENSMUSG00000030766",1044,963,2786,1577,1377,3727
"ENSMUSG00000073950",0,0,0,0,0,0
"ENSMUSG00000045540",0,0,0,0,0,0
"ENSMUSG00000044452",1259,1116,3473,1462,1478,2706
"ENSMUSG00000109951",0,0,0,0,0,0
"ENSMUSG00000059874",0,0,0,0,0,0
"ENSMUSG00000066543",2,2,15,3,0,8
"ENSMUSG00002075020",0,0,0,0,0,0
"ENSMUSG00000058976",48,65,189,110,79,199
"ENSMUSG00002076566",0,0,0,0,0,0
"ENSMUSG00002076059",0,0,0,0,0,0
"ENSMUSG00000101965",0,0,0,0,0,0
"ENSMUSG00000104330",0,0,0,0,0,1
"ENSMUSG00000109659",0,0,0,0,0,0
"ENSMUSG00000073949",0,0,0,0,0,0
"ENSMUSG00000021217",74,53,122,73,76,150
"ENSMUSG00000103882",0,0,0,0,0,0
"ENSMUSG00000030763",1059,1068,1473,1345,1254,1760
"ENSMUSG00000102516",0,0,0,0,2,0
"ENSMUSG00000081945",5,2,10,1,0,5
"ENSMUSG00000104420",0,0,8,0,0,0
"ENSMUSG00000104454",0,0,0,0,0,1
"ENSMUSG00000073948",0,0,0,0,0,0
"ENSMUSG00002076435",0,0,0,0,1,0
"ENSMUSG00002076774",0,0,0,0,0,0
"ENSMUSG00000046396",0,0,0,0,0,0
"ENSMUSG00000030762",2,4,17,0,1,3
"ENSMUSG00000045584",0,0,0,0,0,0
"ENSMUSG00000096584",0,0,0,0,0,0
"ENSMUSG00000094119",0,0,0,0,0,0
"ENSMUSG00000078624",0,0,0,0,0,0
"ENSMUSG00000030757",75,72,192,262,240,535
"ENSMUSG00000073947",0,0,0,0,0,0
"ENSMUSG00000025326",2191,2232,7159,2622,2551,5778
"ENSMUSG00000084484",0,0,0,0,0,0
"ENSMUSG00000047544",0,0,0,0,0,0
"ENSMUSG00000078591",3,0,14,0,3,2
"ENSMUSG00000109362",5,0,0,4,2,0
"ENSMUSG00000077176",0,0,0,0,0,0
"ENSMUSG00000108943",0,2,0,1,4,3
"ENSMUSG00000108880",1,1,0,1,1,0
"ENSMUSG00000108886",2,0,0,2,2,0
"ENSMUSG00000085892",0,0,0,0,0,0
"ENSMUSG00000087781",0,0,0,0,0,0
"ENSMUSG00000073946",0,0,0,0,0,0
"ENSMUSG00000043456",24,14,42,21,20,44
"ENSMUSG00000108507",0,0,0,0,0,0
"ENSMUSG00000108790",1,0,0,0,0,0
"ENSMUSG00000108330",1,1,0,0,0,0
"ENSMUSG00000108572",0,0,0,0,0,0
"ENSMUSG00000064591",0,0,0,0,0,0
"ENSMUSG00000109157",14,13,25,10,14,28
"ENSMUSG00000109122",4,3,2,0,2,1
"ENSMUSG00000077615",0,0,0,0,0,0
"ENSMUSG00000064377",0,0,0,0,0,0
"ENSMUSG00000077681",0,0,0,0,0,0
"ENSMUSG00000119412",0,0,0,0,0,0
"ENSMUSG00000096516",0,0,0,0,0,0
"ENSMUSG00000118711",0,0,0,0,0,0
"ENSMUSG00000118846",0,0,0,0,0,0
"ENSMUSG00000119550",0,0,0,0,0,0
"ENSMUSG00000118828",0,0,0,0,0,0
"ENSMUSG00000119773",0,0,0,0,0,0
"ENSMUSG00000119048",0,0,0,0,0,0
"ENSMUSG00000047545",0,0,0,0,0,0
"ENSMUSG00000118834",0,0,0,0,0,0
"ENSMUSG00000119746",0,0,0,0,0,0
"ENSMUSG00000119446",0,0,0,0,0,0
"ENSMUSG00000119687",0,0,0,0,0,0
"ENSMUSG00000119238",0,0,0,0,0,0
"ENSMUSG00000050281",0,0,0,0,0,0
"ENSMUSG00000119739",0,0,0,0,0,0
"ENSMUSG00000118933",0,0,0,0,0,0
"ENSMUSG00000119258",0,0,0,0,0,0
"ENSMUSG00000058662",0,0,0,0,0,0
"ENSMUSG00000119224",0,0,0,0,0,0
"ENSMUSG00000119726",0,0,0,0,0,0
"ENSMUSG00000061626",0,0,0,0,0,0
"ENSMUSG00000030421",4732,4340,9498,4588,4440,6328
"ENSMUSG00000099781",0,0,0,0,0,0
"ENSMUSG00000099846",0,0,0,0,0,0
"ENSMUSG00000060565",0,0,0,0,0,0
"ENSMUSG00000101847",0,0,0,0,0,0
"ENSMUSG00000100810",0,0,0,0,0,0
"ENSMUSG00002076921",0,0,0,0,0,0
"ENSMUSG00000100841",0,0,0,0,0,0
"ENSMUSG00000100788",0,0,0,0,0,0
"ENSMUSG00000099772",0,0,0,0,0,0
"ENSMUSG00000119867",0,0,0,0,0,0
"ENSMUSG00000101470",0,0,0,0,0,0
"ENSMUSG00000099981",0,0,0,0,0,0
"ENSMUSG00000101023",0,0,0,0,0,0
"ENSMUSG00002076420",0,0,0,0,0,0
"ENSMUSG00000101035",0,0,0,0,0,0
"ENSMUSG00000101703",0,0,0,0,0,0
"ENSMUSG00000099951",0,0,0,0,0,0
"ENSMUSG00002076176",0,0,0,0,0,0
"ENSMUSG00000100112",0,0,0,0,0,0
"ENSMUSG00000053742",0,0,0,0,0,0
"ENSMUSG00002075626",0,0,0,0,0,0
"ENSMUSG00000068959",96,74,108,105,82,141
"ENSMUSG00000104150",0,2,8,3,2,3
"ENSMUSG00000099934",0,0,0,3,0,0
"ENSMUSG00000074903",5,3,10,2,4,7
"ENSMUSG00000070236",0,0,0,0,0,0
"ENSMUSG00000100912",0,0,0,0,0,0
"ENSMUSG00000101901",1,0,0,0,0,1
"ENSMUSG00000102227",0,0,0,0,0,0
"ENSMUSG00000102464",0,0,0,0,0,0
"ENSMUSG00000025495",1451,1459,2647,1778,1688,2712
"ENSMUSG00000032743",469,437,1401,400,402,1026
"ENSMUSG00000066108",2,1,1,3,4,0
"ENSMUSG00000025139",1302,1229,2783,1757,1624,3090
"ENSMUSG00000053046",60,66,134,69,89,89
"ENSMUSG00000092652",0,0,0,0,0,0
"ENSMUSG00000025147",374,374,657,599,562,868
"ENSMUSG00000109638",2,0,0,3,3,1
"ENSMUSG00000077409",0,0,0,0,0,0
"ENSMUSG00000037887",39,53,80,41,31,64
"ENSMUSG00000109592",0,0,0,0,0,0
"ENSMUSG00000109859",1,0,0,0,0,0
"ENSMUSG00000110091",0,0,0,0,0,0
"ENSMUSG00000110061",0,0,0,1,2,5
"ENSMUSG00000088784",0,0,0,0,0,0
"ENSMUSG00000109655",0,0,0,0,0,0
"ENSMUSG00000090471",0,0,0,0,0,0
"ENSMUSG00000073786",0,0,0,0,0,0
"ENSMUSG00000109581",0,0,0,0,0,0
"ENSMUSG00000073785",0,0,0,0,0,0
"ENSMUSG00000110324",0,0,0,0,0,0
"ENSMUSG00000090455",0,0,0,0,0,0
"ENSMUSG00000056885",0,0,0,0,0,0
"ENSMUSG00000089731",0,0,0,0,0,0
"ENSMUSG00000109936",1,0,0,0,1,0
"ENSMUSG00000045236",0,0,0,0,0,0
"ENSMUSG00000083812",0,0,0,1,2,0
"ENSMUSG00000045777",1,1,0,2,4,8
"ENSMUSG00000110040",0,0,0,0,0,0
"ENSMUSG00000007891",2915,2802,6169,3829,3683,8559
"ENSMUSG00000059119",3893,3645,7880,5341,4993,7503
"ENSMUSG00000065118",0,1,2,1,4,1
"ENSMUSG00000010755",3231,3210,7815,8451,7916,13275
"ENSMUSG00000098593",0,0,0,1,0,0
"ENSMUSG00000082561",0,0,0,0,1,0
"ENSMUSG00000045362",1,5,1,6,8,9
"ENSMUSG00000010751",313,281,663,453,464,782
"ENSMUSG00000037613",28,29,58,23,21,51
"ENSMUSG00000037606",111,96,205,48,46,108
"ENSMUSG00000050276",0,0,0,0,0,0
"ENSMUSG00000109421",0,0,0,0,0,0
"ENSMUSG00000048965",10,2,0,4,1,13
"ENSMUSG00002075544",0,0,0,0,0,0
"ENSMUSG00000031090",148,124,472,223,218,384
"ENSMUSG00000058454",1666,1529,3064,1949,1915,3216
"ENSMUSG00000031085",0,0,0,0,0,0
"ENSMUSG00000099321",0,0,0,0,0,0
"ENSMUSG00000019082",538,534,1057,567,528,730
"ENSMUSG00000025507",957,885,2100,945,930,1335
"ENSMUSG00000025508",3563,3432,6311,4649,4478,3432
"ENSMUSG00000064666",0,0,0,0,0,0
"ENSMUSG00000025509",873,869,1750,1088,968,1627
"ENSMUSG00000048200",56,63,65,49,38,57
"ENSMUSG00000073787",4,5,30,2,11,7
"ENSMUSG00000025510",1227,1154,2969,1306,1260,2526
"ENSMUSG00000038489",45,48,59,84,74,79
"ENSMUSG00000025511",523,470,838,427,426,487
"ENSMUSG00000025512",383,394,775,439,414,943
"ENSMUSG00000110400",2,0,0,1,0,2
"ENSMUSG00000002957",3780,3728,7950,5677,5390,8786
"ENSMUSG00000098759",0,1,0,0,2,0
"ENSMUSG00000118661",6,7,6,8,12,3
"ENSMUSG00000054061",0,0,0,0,0,0
"ENSMUSG00000088877",1,0,0,1,0,0
"ENSMUSG00000109196",0,0,1,0,0,1
"ENSMUSG00000051515",10,12,12,18,10,20
"ENSMUSG00000002068",6429,6034,13911,8943,8682,11906
"ENSMUSG00000089230",0,0,0,0,0,0
"ENSMUSG00000108332",3,6,30,9,8,11
"ENSMUSG00000054676",193,164,381,230,247,354
"ENSMUSG00000074170",223,226,502,478,494,515
"ENSMUSG00000030423",619,650,1293,1173,1151,1835
"ENSMUSG00000101410",0,0,0,0,0,0
"ENSMUSG00000100374",0,0,0,0,0,0
"ENSMUSG00000119433",0,0,0,0,0,0
"ENSMUSG00000070815",0,0,0,1,0,0
"ENSMUSG00000109830",1,2,2,1,1,3
"ENSMUSG00000117853",36,23,45,34,33,56
"ENSMUSG00000048261",0,0,0,0,0,0
"ENSMUSG00000109911",0,0,0,0,1,0
"ENSMUSG00000095629",0,0,0,0,0,0
"ENSMUSG00000092427",0,0,0,0,0,0
"ENSMUSG00000033847",69,37,129,185,153,241
"ENSMUSG00000074547",2,0,8,1,1,3
"ENSMUSG00002074998",0,0,0,0,0,1
