"","CB62_E8","CB62_L4i","E32C1_E8","E32C1_L4i","E32C4_E8","E32C4_L4i","E32C6_E8","E32C6_L4i","E5C3_E8","E5C3_L4i","H9_E8","H9_L4i","RUES01_E8","RUES01_L4i","RUES02_E8","RUES02_L4i"
"ENSG00000268335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213988",5602,2563,5725,4711,6756,6891,2221,5002,3242,2145,3531,1830,2253,2792,11736,7575
"ENSG00000269399",118,6,59,67,54,50,29,58,30,30,148,51,63,20,262,116
"ENSG00000284428",175,176,449,181,673,532,262,244,97,249,335,73,101,218,908,739
"ENSG00000118620",1308,1343,2090,2352,3007,3490,875,1821,683,1163,1975,1001,653,1066,3772,3413
"ENSG00000269012",1,0,0,0,0,0,0,0,0,2,4,0,0,0,9,1
"ENSG00000268981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196109",0,0,2,0,3,1,0,3,0,0,0,0,27,0,2,0
"ENSG00000167232",2454,1256,4056,2918,5526,3216,1424,2192,1768,1556,4478,1610,1134,1315,7084,4403
"ENSG00000269543",0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000271661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267234",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000186529",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000269845",5,17,12,27,17,21,12,6,2,3,28,5,2,4,24,16
"ENSG00000268794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268362",401,336,839,465,1055,781,318,519,209,367,761,180,291,353,1215,865
"ENSG00000261615",0,0,3,0,7,6,0,4,0,0,0,2,0,0,0,0
"ENSG00000197372",2071,2051,3306,3396,4664,4205,1378,2795,1565,1690,3046,1957,1294,1405,5563,5251
"ENSG00000279039",51,4,102,52,56,44,24,60,36,18,51,32,53,10,251,94
"ENSG00000130311",3761,3454,7508,7439,9185,9287,3044,5804,2086,4310,7147,2396,2692,4099,13354,10582
"ENSG00000213996",118,55,205,167,251,173,151,149,27,47,249,89,138,148,575,456
"ENSG00000268278",9,3,30,20,75,52,23,25,18,3,3,2,5,0,62,140
"ENSG00000064607",13300,6697,24263,14033,28143,15138,7229,12299,8505,7091,33410,7025,9838,8942,60133,25235
"ENSG00000271655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267641",7,0,13,4,13,2,2,7,3,0,8,1,11,1,45,5
"ENSG00000286157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268555",21,16,113,71,188,89,44,30,55,13,9,15,0,0,257,403
"ENSG00000269431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000241282",0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,2
"ENSG00000268747",0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0
"ENSG00000261558",0,0,4,0,7,0,4,0,3,0,0,0,0,0,3,0
"ENSG00000279966",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000268140",6,7,15,27,35,20,8,9,9,11,22,17,9,10,31,17
"ENSG00000268823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000268992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270518",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000240522",7,2,16,10,14,4,14,26,7,6,63,14,13,3,60,32
"ENSG00000269350",0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
"ENSG00000267872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269110",1,2,1,1,4,2,0,1,1,2,0,0,0,0,6,1
"ENSG00000213999",29,0,30,11,27,8,11,20,5,4,56,11,19,8,116,26
"ENSG00000275201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268105",2,2,5,4,11,11,7,11,2,7,12,10,6,1,11,17
"ENSG00000268535",4,4,0,0,0,0,0,0,0,0,0,2,0,0,14,7
"ENSG00000196705",3591,2783,5783,5399,6893,6184,2193,4942,1927,2030,6078,2979,1963,2674,10309,8175
"ENSG00000268309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267423",0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
"ENSG00000268079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274612",0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000266951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269765",0,4,2,11,3,6,0,2,10,2,2,0,2,0,13,2
"ENSG00000267696",42,277,3,80,2,115,0,120,85,26,51,165,2,26,12,135
"ENSG00000268717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267243",2,0,0,0,6,0,1,1,0,0,0,0,2,0,9,6
"ENSG00000271704",0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1
"ENSG00000269364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267771",1,1,4,0,2,0,0,2,1,0,5,2,5,0,10,4
"ENSG00000280079",128,475,383,589,522,1310,190,1032,183,613,109,104,194,404,595,1467
"ENSG00000268148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267509",7,0,0,0,1,0,0,0,0,0,3,0,0,0,3,1
"ENSG00000197360",0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0
"ENSG00000182141",1878,1448,3903,3011,5431,4325,1649,2729,1052,1336,3221,1098,1443,1391,4334,4296
"ENSG00000269025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269839",4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"ENSG00000266248",2,0,0,4,1,1,0,1,9,2,2,7,2,4,13,1
"ENSG00000267617",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"ENSG00000269471",3,1,0,0,2,3,0,0,0,0,0,2,0,0,12,10
"ENSG00000268174",0,0,0,0,4,3,3,6,0,0,4,2,2,5,4,3
"ENSG00000269575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268058",0,1,1,0,1,0,1,0,0,2,4,0,2,0,2,3
"ENSG00000270475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266893",6,2,0,0,8,4,0,0,0,0,0,0,0,3,8,0
"ENSG00000269345",0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
"ENSG00000267630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283403",179,68,0,0,104,42,22,31,2,0,0,27,35,53,284,89
"ENSG00000269505",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"ENSG00000183850",812,380,1485,883,2059,981,720,867,693,443,1594,600,483,416,3190,1736
"ENSG00000267006",0,0,4,0,0,2,0,0,0,2,0,0,2,0,8,0
"ENSG00000198153",0,1,1,3,0,0,0,0,0,0,0,0,0,2,3,0
"ENSG00000269837",873,411,2277,959,3017,1684,1127,1010,307,741,1678,217,745,684,3859,2137
"ENSG00000279425",21,8,45,29,35,25,22,28,12,16,47,6,27,8,94,33
"ENSG00000269400",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000187664",22,34,82,34,133,79,50,36,11,32,106,19,12,52,123,82
"ENSG00000260725",240,8,0,0,40,30,10,14,4,0,71,8,91,16,429,36
"ENSG00000236312",0,2,10,4,6,10,0,2,2,0,2,0,0,4,8,6
"ENSG00000267213",287,71,117,82,214,56,51,24,121,62,340,56,81,90,263,191
"ENSG00000268433",2,8,2,18,0,36,0,119,2,0,0,26,0,0,2,135
"ENSG00000267498",12,9,24,23,15,5,0,15,0,7,20,10,16,20,30,25
"ENSG00000268100",2,0,1,0,3,0,0,1,1,0,2,0,0,0,1,2
"ENSG00000269067",0,1,2,25,6,13,1,6,0,0,0,41,0,2,1,6
"ENSG00000288072",0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000266928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268521",26,9,37,5,46,28,35,12,15,16,38,5,4,14,70,60
"ENSG00000287272",0,0,0,0,2,0,0,0,2,3,4,0,0,6,2,2
"ENSG00000267014",0,0,12,0,2,4,2,0,0,0,10,4,0,2,11,6
"ENSG00000270479",2,0,4,2,0,6,7,2,0,0,0,3,2,2,8,6
"ENSG00000261770",4,4,4,1,8,4,6,10,0,0,30,12,0,14,30,33
"ENSG00000242291",0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000267537",7,5,0,0,7,7,0,1,1,0,0,2,5,1,8,4
"ENSG00000286538",2,0,6,0,2,2,2,2,0,1,12,0,0,1,7,4
"ENSG00000283201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279387",0,0,2,3,0,2,0,0,12,0,0,0,2,0,14,8
"ENSG00000267433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
"ENSG00000121297",2847,234,3237,449,4441,548,1739,324,1907,338,2474,218,600,424,7976,661
"ENSG00000130304",2006,621,2745,2629,3762,1878,854,2047,942,543,4035,1191,1349,823,8534,3778
"ENSG00000267703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000249987",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000267320",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"ENSG00000126249",1745,1208,3072,2503,4359,2961,1124,2045,656,653,2490,767,1353,1250,4824,3325
"ENSG00000274503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279882",8,0,0,0,0,0,0,0,0,0,4,0,1,0,3,2
"ENSG00000281468",109,57,38,17,56,59,18,47,0,0,74,14,37,25,251,91
"ENSG00000267258",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"ENSG00000267779",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000261316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267027",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000268908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124302",2533,2157,2508,5745,2915,5522,669,4138,1960,760,2422,2935,979,1892,5741,4875
"ENSG00000268696",0,0,7,0,6,0,0,3,0,0,1,0,0,0,1,2
"ENSG00000267081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267934",26,3,22,14,10,8,7,12,0,0,24,3,6,2,38,25
"ENSG00000161249",11487,10390,21128,20387,27810,25411,8874,18762,5052,8008,19375,6651,9996,11301,36285,29960
"ENSG00000287526",12,2,42,16,41,2,1,12,11,4,16,2,26,8,78,31
"ENSG00000266977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267240",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267692",3,0,4,4,2,2,0,2,0,0,2,2,3,2,2,2
"ENSG00000268222",35,6,70,61,72,46,23,28,10,18,62,20,44,14,72,56
"ENSG00000268243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142279",4059,1169,8115,1551,12911,2554,2704,1243,1962,2404,8923,885,2957,1528,11011,2503
"ENSG00000249861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"ENSG00000280282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196357",177,165,354,463,455,622,116,350,116,181,427,156,112,210,395,617
"ENSG00000268088",0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161558",1429,882,3018,2162,4773,2731,1053,2321,717,751,3033,1320,1663,1431,4408,4553
"ENSG00000276449",45,22,75,35,73,42,39,41,27,32,176,35,50,21,209,72
"ENSG00000239253",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ENSG00000268545",3,0,3,0,2,0,0,0,0,0,4,2,2,0,16,1
"ENSG00000270947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237440",1313,802,2006,1603,3672,1975,934,1698,986,989,189,695,805,927,4247,3514
"ENSG00000267662",14,2,11,0,18,0,7,0,10,1,33,2,5,0,73,6
"ENSG00000278543",0,0,1,0,0,6,0,7,0,0,0,0,0,0,4,0
"ENSG00000278875",38,0,35,0,29,0,8,0,9,0,45,4,2,2,200,0
"ENSG00000267041",895,416,2259,1617,3906,2957,1466,2935,317,477,1355,1281,1450,1893,10483,6480
"ENSG00000204920",324,108,507,266,978,434,250,274,145,177,488,87,269,188,1178,541
"ENSG00000277806",5,2,14,7,20,11,5,19,10,12,62,11,14,11,44,13
"ENSG00000278895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278492",2,1,3,2,1,2,4,2,0,0,5,6,2,1,10,2
"ENSG00000239210",0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167637",308,240,628,328,828,572,286,458,173,30,433,163,169,248,1088,672
"ENSG00000267264",2,5,0,0,6,9,2,2,0,0,9,3,4,5,49,38
"ENSG00000267110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176222",133,59,295,226,468,284,149,411,107,93,311,184,159,189,624,383
"ENSG00000266921",23,18,39,46,128,43,21,27,9,14,54,10,30,15,104,37
"ENSG00000278917",10,4,25,17,17,37,15,24,5,21,37,4,1,13,43,15
"ENSG00000267058",68,16,130,98,148,116,58,115,30,20,115,25,31,66,243,161
"ENSG00000171570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267920",10,0,9,0,14,5,4,12,2,0,6,6,4,0,13,10
"ENSG00000286613",3,1,7,17,10,17,6,15,1,5,20,0,1,14,17,11
"ENSG00000105176",8362,4020,14526,7776,21515,10089,5604,5915,4017,4391,15575,3472,6130,4629,22217,12372
"ENSG00000282951",3,1,6,5,9,3,3,4,3,1,5,2,4,2,24,17
"ENSG00000159882",221,183,523,325,813,432,201,324,175,202,509,178,214,257,865,606
"ENSG00000257074",0,0,1,1,4,4,2,8,1,0,0,0,2,3,3,6
"ENSG00000267144",7,0,9,6,7,4,0,0,2,3,10,0,5,1,15,4
"ENSG00000124459",1386,1009,3511,2011,5144,3972,1702,1915,769,1634,2831,677,872,1607,4421,3543
"ENSG00000131116",2029,1968,3119,3781,4403,4649,1341,3149,851,2656,3918,1124,1305,1478,5250,5473
"ENSG00000159885",191,153,300,226,588,328,182,284,103,176,470,140,183,147,770,469
"ENSG00000131941",4711,3121,11095,8256,14650,7076,3723,5387,2555,2838,7893,3347,3358,3199,15131,10796
"ENSG00000269858",519,371,1188,722,1493,1237,644,691,321,546,1326,289,375,554,2332,1529
"ENSG00000105767",6995,1309,8912,2878,11731,2190,2018,1905,2285,2092,10490,974,3197,1713,12114,4621
"ENSG00000287170",6,0,13,19,12,9,12,6,6,4,23,3,5,4,24,14
"ENSG00000288017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267507",0,1,0,1,3,0,2,0,0,0,2,0,0,0,1,3
"ENSG00000268797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284430",17,0,5,0,3,0,1,2,0,0,3,2,1,0,17,0
"ENSG00000205786",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000105738",5297,2584,9259,5557,11657,7642,3724,5584,3220,4031,10991,3277,2698,4461,15994,13716
"ENSG00000233622",99,40,146,91,239,94,67,143,87,47,206,48,99,69,685,204
"ENSG00000267022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168813",5084,4114,11765,8761,14728,11401,4086,6036,2607,3621,10136,3275,3013,5034,18142,13585
"ENSG00000011422",1366,270,3922,879,3410,494,929,442,700,502,3515,332,1046,473,4597,1431
"ENSG00000237118",84,8,257,10,337,31,82,12,85,9,258,21,171,8,376,38
"ENSG00000269843",2,0,9,2,6,2,1,2,0,1,7,3,0,0,13,8
"ENSG00000279108",3,0,6,2,10,4,1,6,0,2,21,4,4,0,33,12
"ENSG00000268051",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000239320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267323",0,1,0,0,0,1,0,0,0,0,5,1,0,1,2,1
"ENSG00000178904",5092,2846,12820,8056,17331,9496,4561,5682,3579,4530,13667,3161,4003,4179,15778,12230
"ENSG00000160505",2,2,0,40,0,25,0,16,20,6,0,12,0,6,0,0
"ENSG00000124449",2,0,0,8,2,2,0,2,6,0,8,8,0,0,4,23
"ENSG00000105771",3069,2517,4325,2906,6164,4862,1886,2970,1730,2654,6232,1677,1644,1786,10547,5056
"ENSG00000255974",39,4,32,4,36,18,7,6,10,5,66,12,13,12,116,59
"ENSG00000269519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000099326",1113,376,1888,1278,1878,1820,611,1241,691,698,3025,723,972,549,4508,2203
"ENSG00000287859",2,5,0,0,0,4,2,0,2,2,4,0,0,4,8,12
"ENSG00000269533",1,4,1,0,2,6,3,1,1,3,9,6,0,2,3,6
"ENSG00000268533",3,1,0,1,1,1,0,0,0,2,4,0,0,2,2,5
"ENSG00000189114",632,530,908,980,1457,1007,311,741,367,523,1284,582,466,333,1700,1507
"ENSG00000283479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198251",0,0,2,2,5,1,1,1,0,0,1,0,0,0,8,0
"ENSG00000186230",1218,868,2156,1743,2833,2378,825,1637,652,665,2120,802,959,1133,3345,2806
"ENSG00000269353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000161281",0,7,36,16,189,36,59,36,40,19,6,0,45,25,107,63
"ENSG00000267683",2,28,0,8,0,11,0,10,0,21,0,3,0,4,3,11
"ENSG00000268163",5,0,1,0,7,3,2,3,1,4,6,1,1,2,20,5
"ENSG00000213753",3204,1538,5279,3787,7071,4187,1796,2519,1611,2076,5534,1455,1524,1709,9292,5468
"ENSG00000197408",814,134,267,106,318,194,118,118,1552,111,414,117,98,66,816,88
"ENSG00000134830",16,4,17,7,33,27,12,2,10,1,16,0,16,1,20,4
"ENSG00000286104",3,1,10,6,3,2,1,5,0,1,1,0,1,4,11,14
"ENSG00000105220",40396,37804,57631,116969,87327,99380,23707,91710,20199,28913,51760,47781,25497,42187,128984,121141
"ENSG00000104879",24,1,30,19,31,11,4,28,11,11,17,10,18,2,75,44
"ENSG00000267005",0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
"ENSG00000279405",0,0,0,0,8,0,0,1,0,0,0,0,0,4,7,2
"ENSG00000213908",0,1,3,2,1,4,2,1,1,0,0,0,0,3,5,2
"ENSG00000276578",0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,6
"ENSG00000268101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271299",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"ENSG00000269509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000126261",25626,16799,50388,40904,68957,45835,19021,26806,12053,17145,45059,15679,18156,19116,82132,57397
"ENSG00000197838",137,12,332,50,419,56,125,26,72,19,318,34,99,39,395,89
"ENSG00000188334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000197050",669,338,1551,947,2740,1472,643,959,325,498,1466,368,610,493,2761,2121
"ENSG00000269600",3,4,0,0,0,2,0,0,0,0,5,0,0,0,10,0
"ENSG00000196263",0,4,24,39,371,354,72,232,0,4,0,10,131,278,690,568
"ENSG00000267224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267421",5,6,5,4,6,5,3,7,0,4,6,4,1,3,25,13
"ENSG00000197446",83,8,114,17,126,4,17,14,48,3,96,21,59,8,201,31
"ENSG00000159871",47,32,42,92,133,79,38,228,78,48,67,146,62,55,468,293
"ENSG00000105507",0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000267219",26,13,33,10,45,6,12,17,6,2,35,6,14,6,54,20
"ENSG00000196867",810,312,636,411,2355,1206,494,788,210,235,998,295,699,762,3514,1693
"ENSG00000188508",70,9,61,52,60,39,17,27,15,17,104,17,57,13,164,89
"ENSG00000268529",16,1,5,0,9,5,0,0,8,2,10,5,3,0,28,10
"ENSG00000268601",0,0,0,1,0,5,0,3,0,1,0,2,1,8,23,16
"ENSG00000268483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224476",0,0,0,0,0,0,2,2,0,0,6,0,0,0,2,0
"ENSG00000227606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197016",918,549,1486,993,3006,2061,819,1377,495,682,1789,446,725,900,4133,2721
"ENSG00000083828",1071,1098,1952,2024,3123,3202,978,2060,660,1146,2159,973,938,1383,3002,3023
"ENSG00000268847",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
"ENSG00000266910",7,8,18,7,13,10,2,8,2,4,25,12,12,17,19,13
"ENSG00000159917",76,251,330,293,540,716,243,297,51,312,270,125,94,325,377,720
"ENSG00000204941",0,0,4,1,20,2,1,0,0,0,0,0,0,0,0,0
"ENSG00000171606",2910,1587,6233,3905,8273,5030,2565,3570,1298,1887,6424,1394,2210,2542,8426,6698
"ENSG00000105173",4700,3706,8291,5694,11446,7476,3531,4956,2262,3046,7303,1833,3062,3682,14212,8162
"ENSG00000141946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231561",2,0,8,0,8,0,2,0,2,0,0,2,2,0,4,1
"ENSG00000243137",0,0,1,0,16,2,0,0,2,0,0,0,0,0,0,0
"ENSG00000267024",7,5,21,11,26,3,1,2,1,0,1,8,7,11,17,14
"ENSG00000099338",80,56,115,76,118,68,31,109,61,45,301,77,74,38,476,200
"ENSG00000243167",0,0,1,0,0,2,0,3,1,0,2,0,6,0,1,0
"ENSG00000241104",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000287271",248,66,487,180,452,152,105,197,136,89,565,117,246,105,767,373
"ENSG00000269793",0,0,1,5,1,1,0,4,0,1,1,0,0,0,2,1
"ENSG00000266963",4,0,4,2,0,2,3,4,2,0,5,0,5,0,6,3
"ENSG00000167751",0,2,0,8,0,4,4,2,2,0,3,45,0,2,21,14
"ENSG00000258873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268379",2,1,8,3,18,12,1,6,2,0,13,4,7,10,83,34
"ENSG00000286867",2,0,4,0,6,0,0,0,0,0,2,6,3,0,22,2
"ENSG00000083844",1213,861,2342,1939,3203,1914,739,1429,725,768,2941,988,883,793,4348,3008
"ENSG00000183668",0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000268975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236123",0,0,4,2,7,1,1,0,2,0,0,1,0,0,0,1
"ENSG00000161243",1193,626,1778,1190,2617,1316,634,1224,689,452,1761,682,682,785,3080,2001
"ENSG00000242100",2,4,4,7,4,3,2,0,2,2,4,3,4,0,2,1
"ENSG00000230681",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000121289",2785,2022,5150,4347,6606,5939,2118,3718,1679,2638,5519,1732,1698,2655,8380,6808
"ENSG00000268182",26,3,22,23,66,7,7,31,41,23,65,4,20,10,71,45
"ENSG00000127903",2,10,43,58,843,354,87,305,0,0,0,39,79,116,626,226
"ENSG00000204524",548,307,1017,618,1307,744,249,474,476,347,1540,469,460,348,1421,1001
"ENSG00000233214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204936",249,83,431,127,437,71,70,58,120,10,207,56,52,62,316,75
"ENSG00000276570",153,98,263,247,257,232,90,183,93,110,418,101,87,136,585,424
"ENSG00000283515",0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,1
"ENSG00000167578",24,12,34,33,48,33,22,46,18,18,75,45,35,24,189,105
"ENSG00000272396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000268713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204933",12,0,5,0,6,4,4,0,1,0,2,0,0,0,8,0
"ENSG00000105063",19493,9074,28011,18480,37014,23954,11204,15732,8470,9970,27538,7247,8757,11330,51350,25626
"ENSG00000267871",28,4,37,7,20,12,8,14,19,4,110,16,11,3,52,6
"ENSG00000232680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197714",140,157,364,246,467,360,107,275,78,105,346,98,88,152,367,394
"ENSG00000279541",5,0,6,4,9,11,1,8,1,3,15,0,0,4,8,8
"ENSG00000221878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000133265",9665,8716,16984,16439,22157,19931,6715,11526,3527,6376,11954,4678,6710,9382,24384,22008
"ENSG00000268205",657,294,595,525,1063,905,296,754,262,389,995,316,640,294,1637,1052
"ENSG00000268723",6,4,16,22,28,8,4,2,10,6,26,2,8,6,22,18
"ENSG00000267216",19,41,51,70,68,106,18,51,9,35,56,7,12,38,105,79
"ENSG00000178229",366,307,1165,733,1389,796,427,637,271,427,862,290,384,359,1546,1292
"ENSG00000282943",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000235555",4,2,20,14,19,16,6,6,2,0,8,0,6,1,10,13
"ENSG00000260599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
