"","zygote_r1","zygote_r2","twoC_r1","twoC_r2","fourC_r1","fourC_r2","eightC_r1","eightC_r2","ICM_r1","ICM_r2"
"ENSG00000235673",0,0,0,0,0,0,0,0,1,0
"ENSG00000226938",0,0,0,0,0,0,0,0,0,0
"ENSG00000213559",0,0,0,0,0,0,0,0,0,0
"ENSG00000287587",2,0,2,23,0,0,2,1,0,0
"ENSG00000142949",38,68,62,54,52,80,10,2,192,184
"ENSG00000116133",22,44,15,22,18,40,11,92,619,611
"ENSG00000232882",0,0,0,0,0,0,0,0,0,0
"ENSG00000171502",0,0,0,0,0,0,40,118,2,1
"ENSG00000162399",0,0,0,0,2,0,0,8,8,2
"ENSG00000116157",0,0,0,0,4,0,0,0,0,0
"ENSG00000143036",32,9,19,40,48,0,16,0,49,47
"ENSG00000232672",0,0,0,0,0,0,0,0,4,0
"ENSG00000230817",4,0,2,8,2,4,0,0,2,0
"ENSG00000065243",338,480,426,335,207,148,367,586,1151,547
"ENSG00000226759",0,0,0,0,0,0,1,2,0,0
"ENSG00000226960",0,0,0,0,0,0,0,0,0,0
"ENSG00000234080",0,0,0,0,0,2,0,0,0,10
"ENSG00000237899",0,0,0,0,0,0,0,0,0,0
"ENSG00000223905",0,0,0,0,0,0,0,0,0,0
"ENSG00000227290",0,0,5,0,6,4,1,46,0,0
"ENSG00000229486",0,0,0,0,0,0,0,0,0,0
"ENSG00000282898",0,0,0,0,0,0,0,0,0,0
"ENSG00000285409",11,9,4,2,4,2,0,17,2,0
"ENSG00000231090",0,0,0,0,6,0,3,0,10,0
"ENSG00000117528",1466,1672,2022,1370,1262,694,604,719,455,181
"ENSG00000271723",0,0,0,0,0,0,2,2,0,0
"ENSG00000172339",0,31,30,52,18,0,4,0,467,452
"ENSG00000036549",447,748,332,380,320,457,1084,2677,696,281
"ENSG00000287724",0,0,0,0,0,0,0,2,0,0
"ENSG00000058799",300,436,404,430,228,180,105,144,250,394
"ENSG00000225191",0,0,0,0,0,0,0,0,0,0
"ENSG00000287870",0,0,0,0,0,0,0,2,0,0
"ENSG00000235563",0,0,0,2,0,0,2,2,8,9
"ENSG00000232048",0,0,0,0,0,0,0,0,0,1
"ENSG00000232857",0,0,0,0,0,0,0,0,0,0
"ENSG00000273637",0,0,0,0,0,0,0,0,0,0
"ENSG00000203985",0,0,0,0,0,0,0,0,2,0
"ENSG00000228838",0,0,0,0,0,0,0,0,0,0
"ENSG00000283761",0,0,5,0,2,0,0,0,2,4
"ENSG00000189433",0,2,0,0,0,0,0,5,0,3
"ENSG00000230759",0,0,0,0,0,13,0,0,0,0
"ENSG00000231866",0,0,0,0,0,0,0,0,0,0
"ENSG00000179178",5,8,8,4,10,0,0,0,6,8
"ENSG00000142700",0,0,0,0,0,0,0,0,1,0
"ENSG00000285525",0,0,0,0,0,0,0,0,0,0
"ENSG00000236098",0,0,0,0,0,0,0,0,2,0
"ENSG00000233514",70,48,50,58,74,38,64,114,78,34
"ENSG00000127124",8,0,16,13,11,2,4,2,26,0
"ENSG00000266993",0,0,0,0,0,0,0,0,0,2
"ENSG00000223675",0,0,0,0,0,0,0,0,0,0
"ENSG00000162604",677,924,589,700,200,169,263,606,348,335
"ENSG00000229316",0,0,0,0,0,0,0,0,0,0
"ENSG00000116171",316,523,524,532,257,256,128,148,631,576
"ENSG00000287406",12,18,47,14,16,4,16,0,0,0
"ENSG00000225767",0,0,0,6,0,0,0,0,6,3
"ENSG00000234099",0,0,0,0,0,0,0,0,0,0
"ENSG00000137936",29,40,38,30,7,0,3,4,50,4
"ENSG00000235308",0,0,0,0,0,0,0,0,0,0
"ENSG00000232752",0,0,0,0,0,0,2,0,0,0
"ENSG00000235829",0,1,0,0,0,0,0,0,0,0
"ENSG00000143032",6,0,14,0,2,0,4,4,4,0
"ENSG00000226745",0,0,0,0,0,2,0,0,27,24
"ENSG00000178028",14,12,14,88,20,0,10,72,64,74
"ENSG00000280040",0,0,0,0,0,0,0,0,0,0
"ENSG00000168710",66,146,162,202,106,8,15,54,505,902
"ENSG00000117519",13199,12402,10060,5202,2818,2484,642,734,1679,1623
"ENSG00000270507",0,0,0,0,0,0,0,0,0,0
"ENSG00000238037",0,0,0,0,23,22,91,12,0,0
"ENSG00000215869",0,0,0,0,0,0,0,0,4,0
"ENSG00000134215",1994,3310,2659,2802,1697,2112,338,694,7,8
"ENSG00000227935",0,0,0,0,0,0,0,0,0,0
"ENSG00000228502",42,38,102,68,104,73,122,166,381,248
"ENSG00000236268",0,0,0,0,2,0,0,0,0,0
"ENSG00000271277",0,0,0,0,0,0,0,0,0,0
"ENSG00000236888",0,0,0,0,2,0,15,8,0,0
"ENSG00000279778",0,0,0,0,0,4,0,0,0,0
"ENSG00000230955",0,0,0,0,0,0,0,0,0,0
"ENSG00000230828",0,0,0,0,0,0,0,0,2,0
"ENSG00000188641",0,20,0,18,5,16,18,0,7,1
"ENSG00000152078",459,644,588,251,100,92,37,0,96,48
"ENSG00000237279",0,0,0,0,0,0,0,0,0,0
"ENSG00000233359",0,0,0,0,0,0,0,0,0,0
"ENSG00000237954",0,12,5,17,4,0,0,0,2,0
"ENSG00000185668",0,0,8,0,4,0,0,0,4,2
"ENSG00000171492",484,646,766,432,446,86,158,34,160,199
"ENSG00000233129",0,0,0,0,4,0,0,0,0,0
"ENSG00000170989",0,2,0,0,36,0,8,0,0,22
"ENSG00000258634",8,14,6,11,12,0,10,0,10,34
"ENSG00000233557",0,0,0,0,0,0,0,0,0,0
"ENSG00000237897",0,0,0,0,0,0,0,0,0,0
"ENSG00000116299",0,0,0,15,4,0,2,2,2,0
"ENSG00000137962",717,1076,767,818,648,913,367,194,298,185
"ENSG00000227832",0,0,0,0,0,0,0,0,0,0
"ENSG00000286692",0,0,0,0,2,0,6,0,0,0
"ENSG00000260464",0,0,0,0,0,0,0,0,0,0
"ENSG00000237435",0,0,0,0,0,0,0,0,0,0
"ENSG00000231996",0,0,0,0,0,0,2,20,0,0
"ENSG00000273204",0,0,0,0,0,1,6,13,0,0
"ENSG00000079739",12,0,12,26,32,0,0,22,130,118
"ENSG00000117154",2,0,0,0,0,0,0,0,4,0
"ENSG00000162377",88,158,138,106,96,92,104,136,264,430
"ENSG00000224613",0,0,0,0,0,0,0,0,4,0
"ENSG00000215871",0,0,0,4,2,0,0,0,0,0
"ENSG00000287372",0,0,0,0,0,0,4,0,4,0
"ENSG00000232542",0,0,0,0,0,0,0,0,0,0
"ENSG00000116774",0,0,0,0,0,0,0,0,40,2
"ENSG00000287756",0,0,0,0,0,0,0,2,10,0
"ENSG00000284652",0,0,0,0,0,0,0,0,0,0
"ENSG00000023909",392,462,418,414,184,248,14,3,330,348
"ENSG00000069702",154,217,104,134,97,0,73,209,828,605
"ENSG00000232185",0,0,0,0,0,0,0,0,2,2
"ENSG00000230489",68,154,112,190,78,62,15,23,2,0
"ENSG00000228399",0,0,0,4,0,2,0,2,14,4
"ENSG00000236776",0,0,0,0,0,0,0,0,4,2
"ENSG00000224685",0,0,0,0,0,0,0,0,0,0
"ENSG00000287076",2,0,0,2,0,0,8,0,0,0
"ENSG00000237480",0,0,0,0,0,0,0,0,6,0
"ENSG00000271252",0,0,0,0,0,0,0,0,2,14
"ENSG00000230427",0,0,0,0,0,0,0,0,1,0
"ENSG00000235794",0,0,0,0,0,0,0,0,2,0
"ENSG00000286758",0,0,0,12,2,0,0,0,0,0
"ENSG00000237337",2,0,0,0,0,4,15,0,0,0
"ENSG00000233983",0,0,0,0,2,34,0,0,0,0
"ENSG00000198198",10,18,22,24,22,5,10,16,40,42
"ENSG00000225183",0,0,0,0,0,0,8,29,0,1
"ENSG00000230402",0,0,0,0,0,0,0,0,0,0
"ENSG00000116793",705,639,696,496,266,201,204,298,70,114
"ENSG00000238122",0,0,0,0,0,0,0,0,2,0
"ENSG00000260879",0,0,0,0,0,0,0,0,0,0
"ENSG00000283354",0,0,0,0,0,0,0,0,0,0
"ENSG00000232918",0,0,0,0,0,0,0,0,0,0
"ENSG00000236360",0,0,0,0,0,0,0,0,0,0
"ENSG00000183298",8,16,4,8,14,4,14,22,134,108
"ENSG00000234332",6,0,2,2,2,6,0,6,2,10
"ENSG00000117525",0,2,0,0,0,0,4,0,450,267
"ENSG00000225079",0,0,0,0,0,0,0,0,0,0
"ENSG00000226483",0,0,0,3,0,0,0,0,0,0
"ENSG00000224238",0,0,0,0,0,0,0,0,0,0
"ENSG00000229537",0,0,0,0,0,0,0,1,0,0
"ENSG00000162699",0,0,0,0,0,0,0,2,0,0
"ENSG00000162692",0,6,12,13,4,0,6,0,0,2
"ENSG00000203914",0,0,0,0,0,0,0,0,4,0
"ENSG00000270457",0,0,0,0,0,0,0,0,0,0
"ENSG00000203858",0,0,0,0,0,0,0,0,0,2
"ENSG00000231987",0,0,0,0,12,0,0,0,0,0
"ENSG00000228057",2,0,4,8,0,11,8,8,18,10
"ENSG00000261593",0,0,0,0,0,0,0,0,0,0
"ENSG00000224445",79,60,35,57,43,172,49,117,0,0
"ENSG00000229842",0,0,0,0,0,2,0,0,0,0
"ENSG00000270631",0,0,0,0,0,0,0,0,0,0
"ENSG00000229201",4,0,2,4,2,0,0,39,0,0
"ENSG00000181656",0,1,0,0,0,1,0,0,4,0
"ENSG00000122481",3,3,0,1,2,0,27,34,27,36
"ENSG00000198162",140,210,278,224,231,130,110,152,404,527
"ENSG00000238198",0,0,0,0,0,2,0,0,2,2
"ENSG00000171517",0,0,0,0,0,22,0,0,0,0
"ENSG00000228852",0,0,0,0,0,0,0,0,0,0
"ENSG00000203864",0,0,0,0,0,22,0,0,0,0
"ENSG00000233482",0,0,0,0,7,0,8,0,0,0
"ENSG00000230250",0,0,0,0,0,0,0,0,0,0
"ENSG00000232878",0,0,0,0,0,0,0,0,2,0
"ENSG00000143079",1122,1978,1656,2431,1312,1495,427,371,70,68
"ENSG00000232450",0,8,0,0,0,0,0,11,0,0
"ENSG00000223575",6,4,4,2,8,2,2,0,0,0
"ENSG00000230768",0,0,0,0,0,0,0,0,2,0
"ENSG00000235202",0,0,0,0,0,0,1,0,1,0
"ENSG00000272715",0,0,0,0,0,0,0,0,0,0
"ENSG00000235038",0,0,0,0,0,0,0,0,0,0
"ENSG00000143093",82,50,172,98,91,58,44,100,48,27
"ENSG00000226415",2,2,2,2,4,0,0,14,176,253
"ENSG00000085491",0,0,0,0,0,0,23,0,102,97
"ENSG00000173947",30,38,0,14,16,235,4,12,44,193
"ENSG00000230434",0,0,0,0,0,2,0,0,0,0
"ENSG00000230718",0,0,0,0,0,0,0,0,0,0
"ENSG00000134198",0,0,0,0,0,4,4,0,0,0
"ENSG00000235595",0,0,0,0,0,0,0,4,0,0
"ENSG00000226053",0,0,0,0,1,0,0,0,0,0
"ENSG00000226128",0,0,0,0,0,0,0,0,0,0
"ENSG00000198799",64,92,124,60,32,113,98,475,109,51
"ENSG00000279513",0,0,0,0,0,0,0,0,0,12
"ENSG00000117620",219,219,333,108,128,342,12,7,100,183
"ENSG00000280186",0,0,0,0,0,0,6,0,0,0
"ENSG00000223906",0,0,0,0,0,0,0,0,0,0
"ENSG00000162688",59,60,134,4,102,55,405,142,5753,2931
"ENSG00000197106",17,6,16,29,12,0,2,0,0,0
"ENSG00000259946",0,0,0,0,0,0,0,0,0,0
"ENSG00000236137",10,0,0,0,0,0,0,0,6,0
"ENSG00000203859",0,0,0,0,0,0,0,0,2,2
"ENSG00000228086",0,0,0,0,0,0,0,0,0,0
"ENSG00000213421",0,0,0,0,0,0,0,0,0,0
"ENSG00000234020",0,0,0,0,0,0,0,38,12,16
"ENSG00000236804",0,0,0,0,0,0,0,0,0,0
"ENSG00000231072",0,0,0,0,0,0,0,2,0,0
"ENSG00000273406",0,0,0,0,0,0,0,0,0,0
"ENSG00000185946",322,345,565,461,352,437,173,219,184,162
"ENSG00000162627",6,24,8,4,21,0,9,11,178,148
"ENSG00000226715",34,74,33,32,10,0,4,0,1,2
"ENSG00000162695",918,1700,1303,1676,412,1196,417,882,430,316
"ENSG00000265808",766,1444,586,1396,226,348,248,1021,756,943
"ENSG00000261290",0,0,0,0,0,0,0,0,0,0
"ENSG00000225923",0,0,0,0,0,0,0,0,0,0
"ENSG00000134247",180,188,264,240,46,178,44,58,80,40
"ENSG00000187481",0,0,0,0,0,0,0,0,4,0
"ENSG00000116752",1824,1864,1534,1636,816,1874,339,940,1029,1563
"ENSG00000162664",12,70,30,22,40,94,158,244,305,355
"ENSG00000236866",0,0,3,0,0,0,0,0,0,0
"ENSG00000134253",538,867,358,512,168,186,24,36,0,34
"ENSG00000223416",4,4,4,8,4,0,16,12,50,10
"ENSG00000179571",0,0,0,0,0,2,0,0,7,0
"ENSG00000227850",0,0,0,2,2,0,0,0,2,0
"ENSG00000235777",0,0,0,0,0,0,0,0,0,0
"ENSG00000173218",44,52,94,44,24,46,12,0,34,4
"ENSG00000285532",0,0,0,0,0,0,0,0,0,0
"ENSG00000226755",0,0,0,0,0,0,0,0,0,0
"ENSG00000232650",0,0,0,0,0,0,0,0,1,0
"ENSG00000183508",11186,14534,14213,13088,8394,6974,1472,1546,26,8
"ENSG00000277095",0,0,0,0,0,0,0,0,0,2
"ENSG00000234283",0,0,0,0,0,0,0,0,8,7
"ENSG00000232780",0,0,0,0,0,0,0,0,0,0
"ENSG00000274927",0,0,0,0,0,0,0,0,0,0
"ENSG00000264145",0,0,0,0,0,0,0,0,0,0
"ENSG00000238256",0,0,0,0,0,0,0,0,0,0
"ENSG00000198765",0,0,0,0,12,0,125,164,2,6
"ENSG00000224335",0,0,0,0,0,0,0,0,0,0
"ENSG00000277702",0,0,0,0,0,4,6,0,0,0
"ENSG00000143398",32,76,38,8,28,0,168,651,198,290
"ENSG00000196505",542,529,607,654,383,222,399,975,163,276
"ENSG00000223489",0,2,0,0,0,0,0,0,0,0
"ENSG00000230546",0,0,0,0,0,0,0,0,0,0
"ENSG00000213262",0,0,0,0,3,0,2,0,0,0
"ENSG00000287015",0,0,0,0,0,0,0,0,0,0
"ENSG00000235526",1,8,2,23,5,0,0,0,0,0
"ENSG00000228347",2,0,2,2,0,0,0,0,0,0
"ENSG00000236012",6,2,4,0,0,0,0,0,6,12
"ENSG00000270911",0,0,0,0,0,0,0,0,0,0
"ENSG00000134200",0,0,0,0,0,0,0,0,0,0
"ENSG00000065183",14,0,22,0,22,38,461,511,257,361
"ENSG00000227082",0,0,0,0,2,0,0,0,11,0
"ENSG00000226126",0,0,0,0,0,0,0,0,4,0
"ENSG00000163393",10,0,18,4,22,0,0,0,4,18
"ENSG00000163156",146,134,84,244,194,250,2630,5418,551,1061
"ENSG00000143631",0,0,0,0,0,0,2,2,4,0
"ENSG00000156150",0,0,0,0,0,0,0,0,0,0
"ENSG00000228453",0,0,0,0,0,0,0,0,0,0
"ENSG00000274642",0,0,0,0,6,11,18,32,1,4
"ENSG00000177551",0,0,0,0,0,10,0,2,0,0
"ENSG00000197323",2924,3319,3443,2210,1720,1692,380,286,902,842
"ENSG00000237975",0,4,10,0,0,0,2,34,16,39
"ENSG00000261168",0,3,0,6,0,0,0,0,0,0
"ENSG00000287980",0,0,0,0,0,0,1,0,0,4
"ENSG00000229283",0,0,0,0,0,0,0,0,0,0
"ENSG00000271419",0,0,0,0,0,0,0,0,0,0
"ENSG00000226172",0,0,0,0,0,0,0,0,0,0
"ENSG00000079335",11,0,0,0,21,113,37,7,56,3
"ENSG00000143119",0,0,0,0,12,19,4,14,1143,1299
"ENSG00000237278",0,0,0,0,0,0,0,0,0,0
"ENSG00000233432",0,0,0,0,0,0,0,0,2,0
"ENSG00000227700",0,0,0,0,0,0,0,0,0,0
"ENSG00000229911",0,0,0,0,0,0,0,0,0,0
"ENSG00000143520",0,0,0,0,0,0,0,0,2,4
"ENSG00000171943",112,168,104,72,36,44,21,12,90,98
"ENSG00000270719",0,0,0,0,0,0,0,0,0,0
"ENSG00000155761",0,0,0,0,8,0,5,59,11,3
"ENSG00000230806",0,0,1,0,0,0,0,4,0,0
"ENSG00000116830",424,754,612,1358,460,1126,108,329,102,254
"ENSG00000234422",0,0,0,0,4,0,0,0,0,0
"ENSG00000227056",0,0,0,0,0,0,0,0,0,0
"ENSG00000227091",0,0,0,0,0,0,0,0,0,0
"ENSG00000214204",0,0,2,0,0,0,0,0,0,0
"ENSG00000081026",66,123,111,100,48,0,71,17,84,245
"ENSG00000225650",0,0,0,0,0,0,0,0,0,0
"ENSG00000224965",4,22,4,61,4,0,9,5,0,0
"ENSG00000228127",0,0,0,0,0,0,0,0,0,0
"ENSG00000226984",0,0,0,0,0,0,0,0,0,0
"ENSG00000186150",0,0,0,0,0,0,0,0,0,0
"ENSG00000143458",82,148,94,108,113,33,94,336,66,106
"ENSG00000230932",0,0,0,0,0,0,0,0,0,1
"ENSG00000073754",0,0,0,0,0,0,0,1,4,5
"ENSG00000228826",0,0,0,0,0,0,0,0,2,0
"ENSG00000233907",0,0,0,0,0,0,0,0,0,0
"ENSG00000225036",0,0,0,0,0,0,0,0,0,0
"ENSG00000228420",0,0,0,0,2,0,0,0,3,0
"ENSG00000233839",0,0,0,0,0,0,0,0,2,0
"ENSG00000250890",0,0,0,0,0,0,0,0,0,0
"ENSG00000232240",0,0,0,0,0,0,0,0,0,0
"ENSG00000230921",0,0,0,0,0,0,0,0,0,0
"ENSG00000286151",0,0,0,0,0,0,2,17,0,0
"ENSG00000234388",0,0,0,0,0,0,0,0,0,0
"ENSG00000271736",0,0,0,0,8,2,0,0,0,0
"ENSG00000233717",0,0,0,0,0,0,0,0,0,0
"ENSG00000163155",173,114,112,82,60,68,636,996,104,53
"ENSG00000241975",0,2,0,0,0,0,0,0,2,2
"ENSG00000271143",0,0,0,0,0,0,0,0,0,0
"ENSG00000270976",0,0,0,0,0,0,0,0,0,0
"ENSG00000228217",2,0,10,0,2,4,10,14,10,4
"ENSG00000270342",0,0,0,0,0,0,0,0,0,0
"ENSG00000175984",4,30,16,17,21,271,63,71,287,415
"ENSG00000231100",0,0,0,0,0,0,0,0,0,0
"ENSG00000116824",0,0,0,0,0,0,0,0,4,1
"ENSG00000235887",0,0,0,0,0,0,1,1,0,1
"ENSG00000237460",0,0,0,0,0,0,0,0,0,0
"ENSG00000236887",0,6,0,0,3,0,4,0,0,4
"ENSG00000024526",2,10,14,16,19,0,111,88,361,455
"ENSG00000236480",0,0,0,0,0,0,0,0,0,4
"ENSG00000235756",0,0,0,0,0,0,0,0,2,0
"ENSG00000173810",0,0,0,0,0,0,0,0,0,0
"ENSG00000235005",0,0,0,0,0,0,0,0,0,0
"ENSG00000271890",0,0,0,0,0,0,0,0,0,2
"ENSG00000227425",0,0,0,0,0,0,0,0,0,0
"ENSG00000225279",0,0,0,0,0,0,0,0,0,0
"ENSG00000229101",0,0,0,0,0,0,0,0,0,2
"ENSG00000239216",0,0,0,0,0,0,0,0,0,0
"ENSG00000283360",0,0,0,0,2,1,22,86,0,1
"ENSG00000117262",46,104,74,116,38,32,133,126,164,175
"ENSG00000227907",0,0,0,0,0,0,0,0,0,0
"ENSG00000227970",0,0,0,0,0,0,9,0,0,0
"ENSG00000261055",0,0,0,0,0,0,0,0,2,0
"ENSG00000231613",0,0,0,0,0,0,0,0,0,0
"ENSG00000137947",3140,4027,3881,2273,1454,996,2772,5015,1387,1756
"ENSG00000236689",0,0,0,0,0,0,0,0,0,0
"ENSG00000233589",0,0,0,0,0,0,0,0,0,8
"ENSG00000117586",0,0,0,0,0,0,0,0,2,0
"ENSG00000230946",0,0,0,0,0,0,0,0,1,2
"ENSG00000226028",0,0,0,0,0,0,0,0,0,0
"ENSG00000162728",0,0,0,0,0,0,0,0,4,0
"ENSG00000229021",0,0,0,0,0,0,0,0,6,2
"ENSG00000203825",0,0,0,0,0,0,0,0,0,1
"ENSG00000184371",0,0,0,0,5,0,0,1,9,0
"ENSG00000233449",0,0,0,0,0,0,0,0,0,0
"ENSG00000242943",0,0,0,0,0,0,0,0,0,0
"ENSG00000233203",0,0,0,2,0,10,0,0,0,0
"ENSG00000232499",0,0,0,0,0,2,0,10,12,10
"ENSG00000232265",1,0,0,2,0,0,0,2,59,12
"ENSG00000163154",0,0,0,0,0,0,0,5,0,0
"ENSG00000232995",11,0,23,26,16,0,4,55,10,0
"ENSG00000238087",0,0,0,0,0,0,0,2,0,0
"ENSG00000227777",0,0,0,0,0,0,0,0,2,0
"ENSG00000177173",2,0,2,2,0,0,0,0,0,0
"ENSG00000238022",0,0,0,0,0,0,0,0,0,0
"ENSG00000231671",0,0,0,0,18,0,0,0,0,1
"ENSG00000162729",0,0,0,0,0,0,0,12,8,0
"ENSG00000143158",238,231,222,450,106,175,158,82,254,257
"ENSG00000271092",0,0,2,0,0,0,1,4,0,2
"ENSG00000238118",0,0,2,0,0,0,4,1,0,0
"ENSG00000276118",7,9,2,1,0,1,1,0,0,0
"ENSG00000232148",0,0,0,0,0,0,0,0,0,1
"ENSG00000278811",6,0,0,0,39,2,107,108,104,61
"ENSG00000000460",49,60,107,56,27,10,142,274,94,130
"ENSG00000188859",0,0,0,0,0,0,0,0,2,2
"ENSG00000275075",0,0,0,0,0,0,0,0,0,0
"ENSG00000135862",440,424,642,454,390,209,142,314,1406,1113
"ENSG00000232952",0,0,0,0,0,0,4,24,4,4
"ENSG00000227722",0,0,0,0,2,0,0,2,0,0
"ENSG00000285922",0,0,0,0,14,0,0,0,0,0
"ENSG00000275801",0,0,0,0,0,0,0,0,0,0
"ENSG00000143198",544,569,799,397,243,354,300,191,1038,1000
"ENSG00000143318",0,0,0,0,3,40,22,0,11,3
"ENSG00000232188",0,0,0,0,1,0,102,88,19,6
"ENSG00000232212",0,0,4,0,0,0,0,0,0,0
"ENSG00000143621",1435,2935,1709,2371,1450,1731,3228,7088,2692,5869
"ENSG00000241042",8,6,11,16,11,15,0,0,0,0
"ENSG00000143155",512,900,588,744,352,562,417,645,585,905
"ENSG00000260322",4,0,0,0,0,0,0,0,10,0
"ENSG00000223495",1,0,0,0,0,0,0,0,0,1
"ENSG00000143156",751,1216,1418,1043,721,973,272,656,112,142
"ENSG00000198771",0,0,0,0,0,12,3,0,16,1
"ENSG00000225462",0,0,0,0,0,0,0,0,0,2
"ENSG00000237756",0,0,0,3,0,0,0,0,0,0
"ENSG00000116147",0,0,0,4,0,0,0,0,6,2
"ENSG00000213064",187,266,190,289,207,265,445,330,862,448
"ENSG00000203307",5,14,29,23,21,61,0,0,0,0
"ENSG00000143179",105,108,116,92,45,23,20,12,140,91
"ENSG00000271187",0,0,0,0,0,0,0,0,0,0
"ENSG00000274562",0,0,0,0,0,0,0,0,1,0
"ENSG00000143315",42,74,108,114,124,0,6,2,40,54
"ENSG00000231175",0,0,0,0,0,0,0,0,4,0
"ENSG00000143185",0,0,0,0,1,4,5,0,0,2
"ENSG00000272931",0,0,0,0,0,0,0,0,0,2
"ENSG00000143190",302,405,329,462,196,726,105,163,269,293
"ENSG00000225475",0,0,4,0,2,0,10,4,8,10
"ENSG00000230898",0,0,0,0,0,0,8,0,0,0
"ENSG00000232223",0,0,0,0,0,0,0,0,2,0
"ENSG00000224698",0,0,0,0,0,0,0,1,0,0
"ENSG00000287697",6,0,0,6,4,0,10,0,0,15
"ENSG00000075945",171,394,267,439,211,906,186,196,380,447
"ENSG00000235303",0,0,0,0,0,0,0,0,0,0
"ENSG00000234810",174,130,133,169,84,59,75,17,9,0
"ENSG00000224468",0,0,0,0,0,0,0,0,0,1
"ENSG00000235628",0,0,0,0,0,0,0,0,0,0
"ENSG00000232551",0,0,0,0,0,0,0,0,0,0
"ENSG00000092607",0,0,0,0,0,0,3,4,4,0
"ENSG00000238270",0,0,0,0,0,0,0,0,0,0
"ENSG00000285894",354,401,309,258,128,212,51,38,0,0
"ENSG00000236025",0,0,0,0,0,0,0,0,0,0
"ENSG00000230687",0,0,0,0,0,0,0,0,0,0
"ENSG00000230704",0,0,0,0,4,0,0,0,0,0
"ENSG00000283255",0,0,0,0,0,0,0,0,0,0
"ENSG00000227741",0,0,0,0,0,0,0,0,2,0
"ENSG00000237049",0,0,0,0,0,0,0,0,0,0
"ENSG00000286754",0,0,0,0,0,0,0,0,2,0
"ENSG00000232751",0,0,0,0,0,0,0,0,0,0
"ENSG00000236364",0,0,0,0,0,1,0,2,2,2
"ENSG00000117091",0,0,0,0,0,0,0,0,27,21
"ENSG00000235378",0,0,0,0,0,0,0,0,0,0
"ENSG00000143171",0,0,0,0,0,0,0,0,0,0
"ENSG00000275767",0,0,0,0,0,0,0,0,0,0
"ENSG00000224718",0,0,0,0,0,0,0,0,0,0
"ENSG00000047410",1796,2622,2460,2329,1632,3827,454,775,1274,2001
"ENSG00000231992",0,0,1,0,1,0,0,0,0,0
"ENSG00000018625",0,0,0,0,0,4,0,14,13,4
"ENSG00000171806",292,400,113,238,79,2,171,341,141,95
"ENSG00000287919",0,0,0,2,0,26,0,0,2,0
"ENSG00000233882",0,0,0,0,0,0,0,0,0,0
"ENSG00000198358",0,0,0,0,2,0,6,0,13,0
"ENSG00000134216",0,2,0,0,0,0,0,0,21,63
"ENSG00000230748",0,0,0,0,0,0,0,0,0,2
"ENSG00000254154",0,0,0,0,4,0,0,2,2,0
"ENSG00000162694",4,0,4,0,10,0,139,190,132,86
"ENSG00000238108",0,0,0,0,0,0,0,0,0,0
"ENSG00000214262",0,0,0,0,0,0,0,0,0,0
"ENSG00000215835",4,2,4,4,2,0,6,8,12,16
"ENSG00000118197",1156,1904,1488,1380,828,988,414,395,157,340
"ENSG00000135842",24,4,31,73,33,1,0,0,2,0
"ENSG00000229258",0,0,0,0,0,0,0,0,0,2
"ENSG00000287472",0,0,0,0,0,0,0,0,0,0
"ENSG00000241318",0,0,0,0,0,0,12,0,2,0
"ENSG00000228238",0,0,0,0,0,0,0,0,0,0
"ENSG00000232393",2,4,4,0,2,4,6,4,4,0
"ENSG00000184155",0,0,0,0,0,0,0,0,0,0
"ENSG00000058085",0,0,0,0,2,0,0,0,28,10
"ENSG00000260088",0,0,0,0,0,2,2,0,0,0
"ENSG00000116815",11,6,1,0,4,0,12,26,28,32
"ENSG00000232917",4,4,0,0,0,2,2,0,22,6
"ENSG00000233057",0,2,0,2,0,0,2,2,6,10
"ENSG00000237131",0,0,0,0,0,0,0,0,0,0
"ENSG00000233946",0,0,0,0,0,0,0,0,0,0
"ENSG00000143167",0,0,0,0,0,0,1,0,0,2
"ENSG00000143184",0,0,0,2,4,2,24,0,4,0
"ENSG00000260976",0,0,0,0,0,0,2,0,0,0
"ENSG00000235215",2,9,11,30,11,5,1,0,4,2
"ENSG00000224691",0,0,0,0,0,0,0,23,0,0
"ENSG00000286572",0,4,0,0,4,0,0,0,2,0
"ENSG00000235101",0,0,0,0,0,4,0,0,0,0
"ENSG00000228215",0,0,0,0,1,0,2,2,1,0
"ENSG00000177807",2,0,0,0,0,0,0,4,0,0
"ENSG00000233626",0,0,0,0,0,0,0,0,0,0
"ENSG00000233691",0,0,0,0,4,0,1,64,0,2
"ENSG00000283518",15,19,20,10,24,0,15,0,0,0
"ENSG00000271527",0,0,0,0,0,0,0,0,0,0
"ENSG00000143228",827,1598,704,1341,706,806,147,424,322,311
"ENSG00000235827",414,456,531,542,839,181,71,10,0,0
"ENSG00000231615",0,0,0,0,0,0,0,0,0,0
"ENSG00000231714",9,35,21,12,3,0,5,0,0,0
"ENSG00000174514",99,114,118,14,56,2,10,0,7,2
"ENSG00000143178",0,0,0,0,0,0,0,0,23,10
"ENSG00000224837",0,0,0,2,2,0,0,2,42,12
"ENSG00000116833",151,181,159,219,151,0,119,60,107,105
"ENSG00000227740",0,0,0,0,0,0,6,0,60,19
"ENSG00000260990",0,0,0,0,0,0,0,0,0,0
"ENSG00000000457",64,150,123,88,69,104,164,274,31,87
